fips,opioid_factor,year
551,1.216775E7,2008
1389,1.4619898847999995E9,2008
29111,1.155737355E7,2008
2161,1.011055E7,2008
3723,1.4211582861499996E10,2008
3739,9.736763325E7,2008
18135,6.279387355E7,2008
2673,8.384377919999999E7,2008
13321,2.953652E7,2008
2067,2041740.0,2008
5141,5.399366976500001E8,2008
5195,1.3543136564999998E8,2008
2731,3283500.0,2008
3065,2.57781842E7,2008
4077,2.82913121E7,2008
21207,4.12335521E7,2008
5587,6.645056911500001E8,2008
281,2.843880613E8,2008
2189,2.596264005E8,2008
1779,1.238232355E7,2008
1235,5.878731859999999E8,2008
853,41000.0,2008
3077,9820000.0,2008
3659,2.3419369267499995E9,2008
4229,7.219666115000001E8,2008
17147,4.8451975650000006E7,2008
647,5.372143497E8,2008
1813,2.33095684E7,2008
517,9096825.0,2008
121,1.7171437960499992E9,2008
28135,1.0127675E7,2008
3873,1.53492155E8,2008
27153,1.0164987E8,2008
11,1.514573205E8,2008
36123,3.691244615E7,2008
4125,3.214940855E7,2008
481,7.630135275E7,2008
4019,1.4803365535000002E8,2008
2765,1.18234171E7,2008
13313,2.171572465E8,2008
2527,2.1280101772E9,2008
13285,1.4214186455E8,2008
46109,3211250.0,2008
17189,4.487201775E7,2008
4287,1.0198973419999999E8,2008
4825,2.616205855E7,2008
51760,6247967.1,2008
40139,2.36389671E7,2008
3751,4.4479720215000004E8,2008
19109,3.3746375E7,2008
13197,6936833.55,2008
2757,1.873893355E7,2008
1275,1.4333492695E8,2008
17173,2.0382225E7,2008
2771,3.21347592E7,2008
3513,4.2350872695E8,2008
887,5.67402247E7,2008
5583,1.231270275E7,2008
311,4.336935855E7,2008
2617,1.907575212E8,2008
17143,7.765005852E8,2008
48209,2.6306764535000002E8,2008
4219,3.0209328165000004E8,2008
3015,4772883.55,2008
2123,8837434.2,2008
4849,1.328598171E8,2008
1959,1.5075849200000003E7,2008
2173,9.407919855E7,2008
42125,4.3734759784999996E8,2008
899,1.549373355E7,2008
2631,7.18981076E7,2008
1783,3.2699125E7,2008
199,6.5039782099999994E7,2008
20163,2833305.5,2008
26161,2.0183688765499997E9,2008
37149,4.3160555E7,2008
521,3.62616171E7,2008
231,2.949707051E8,2008
48429,2.35858245E9,2008
21213,7.3192375E7,2008
1835,3.636659938000001E8,2008
3517,1.172464286E8,2008
1971,3290183.55,2008
2753,1.0980226239999998E9,2008
3161,2820225.0,2008
2231,3.687800855E7,2008
37175,7.241067064999999E7,2008
47119,1.5994278985E8,2008
2987,2120250.0,2008
48483,9815000.0,2008
13247,3.0021464710000005E9,2008
3797,5.0566525350000006E8,2008
4119,3.3791697905E8,2008
18109,2.8256264665E8,2008
4579,1.4431550647300001E10,2008
1749,9.086304053499999E8,2008
27161,1.549027565E7,2008
1365,1.735050855E7,2008
4633,5990626.3,2008
2667,1.1573023E8,2008
5561,7549892.1,2008
30105,1.054023175E8,2008
13233,1.8079808855E8,2008
5119,7.32831734E7,2008
42131,6.5788725E7,2008
2281,1.4568625E7,2008
411,6.7687605E7,2008
29129,3544300.0,2008
48193,3.5599675650000006E7,2008
21167,3.80191763E7,2008
4083,1.2570213919999999E8,2008
2229,9.70973284E7,2008
4925,8307967.1,2008
36113,1.3673278955E8,2008
37193,2.952169089000001E8,2008
13155,2.190671E7,2008
42129,2.493889817200001E9,2008
51175,3247000.0,2008
347,1.7597254391999998E9,2008
48471,6.430445E7,2008
26109,2.520298355E7,2008
21183,3.7452510650000006E7,2008
829,5.4706367099999994E7,2008
3543,2.3741140255E8,2008
2195,3596000.0,2008
13161,2.65625221E7,2008
48225,1.8755E7,2008
37141,6.73373771E7,2008
397,2.6506751960000002E8,2008
48381,1.9338645535E8,2008
2143,6.180457635E7,2008
385,227250.0,2008
1851,2.572172613E8,2008
4647,8713792.75,2008
2065,2654882.0999999996,2008
37139,8.137296985E7,2008
39155,6.4774814645E8,2008
17125,2.38934691E7,2008
3063,3.378278539000001E8,2008
563,8.612132760000001E7,2008
2637,8.610852685E7,2008
1327,2.234081E7,2008
5181,2.9527595E7,2008
29133,3.866756695E7,2008
4269,7.4195681725E8,2008
48103,3806117.75,2008
3111,6088425.0,2008
31177,9805133.55,2008
3713,1.3118549339999999E8,2008
18161,1.2021E7,2008
4147,9.064169424999998E8,2008
5193,6.135625985E7,2008
637,2.4542715957399998E10,2008
29181,2.698316115E7,2008
3671,8.244908274499993E8,2008
197,9.680651376499993E8,2008
4111,3.3757341905E8,2008
48165,2.227053E8,2008
2947,2.1741437001E9,2008
51195,2.2960963115E8,2008
2139,5597025.0,2008
509,247250.0,2008
55135,5.42386921E7,2008
3547,1.4991640195E8,2008
21189,2.1000635E7,2008
3425,1.7104968859999988E9,2008
4735,1.583092384E8,2008
2983,4.3730895E7,2008
2111,2.43690542E7,2008
3687,1.2483336291E9,2008
307,2542983.55,2008
5447,1.4205921564999998E8,2008
20151,1.720181E7,2008
47185,6.92028092E7,2008
4873,9.624708614999999E7,2008
835,3.720410148000001E8,2008
1241,8.578023355E7,2008
289,4051500.0,2008
5563,2.6192532035000002E8,2008
18125,1.68292E7,2008
5347,8.676575115E7,2008
48315,2764467.75,2008
48117,1.169923355E7,2008
5133,1.517013275E7,2008
557,1728184.2,2008
12103,1.4195159523599993E10,2008
1285,1.4378367414999998E9,2008
26105,5.57652697E7,2008
265,1.1533899614999998E8,2008
4653,4274560.5,2008
2217,5.460316970000001E8,2008
5319,5829530.0,2008
8117,4.053201165E7,2008
55107,1.053175E7,2008
5147,8.248679275E7,2008
19193,1.3539979714999998E8,2008
5589,8.96973997E7,2008
48129,4805250.0,2008
191,2.3740955E7,2008
47187,6.045911854999999E8,2008
4779,7.581054614999999E7,2008
2813,3.225954275E7,2008
4841,2.346089942E8,2008
2419,1.175898705E8,2008
21115,1.5035207775E8,2008
13275,7.37013755E7,2008
2847,5.0183180860000014E8,2008
2279,8.978490939499999E8,2008
21171,2.001500855E7,2008
2727,9.009809130000001E7,2008
5411,4.918001062E8,2008
3941,3.139012519E8,2008
5151,1.4984146855E8,2008
47173,1.73267485E8,2008
47115,5.929604194999999E7,2008
1997,9250670.0,2008
29209,3.48864642E7,2008
2857,8.041792535000001E7,2008
13255,1.61876304663E10,2008
21143,1.4695525E7,2008
13257,1.8563591501E10,2008
3311,7.313971474999998E8,2008
105,6.494905762499998E8,2008
48281,1.49567842E7,2008
39133,3.333869702E8,2008
4537,1.5449225E7,2008
297,2.76345513E7,2008
17107,4.33707227E7,2008
2059,6.968945E7,2008
3951,5.722295855E7,2008
3825,7.918053E7,2008
1963,3752840.0,2008
4877,2177150.0,2008
2171,2.7757309475E8,2008
2879,3.36284575E7,2008
5183,6.3486284849999994E7,2008
2625,3.789126978000001E8,2008
48211,1693000.0,2008
3719,3.7023794265E8,2008
4913,2.69627521E7,2008
48335,7846242.1,2008
4293,4.947195905E7,2008
38103,3.5302605E7,2008
48257,1.8461875339999998E8,2008
4781,2.895960855E7,2008
1381,5.934577355E7,2008
3421,8.043625148500001E8,2008
4679,1.96194E7,2008
875,5.71847544E7,2008
1279,4.8911383400000006E7,2008
39169,2.0328927685000002E8,2008
3749,2.5662705485000002E8,2008
2233,1.3652622532499993E9,2008
1877,1.0981708485E8,2008
3767,6.604949247E8,2008
13297,4.3311540585E8,2008
859,1.3678962561499996E9,2008
47137,1.097600985E7,2008
1231,5.094601925450001E9,2008
443,1.0738854973E9,2008
335,1.3563284775E8,2008
4921,7.193856165E7,2008
51173,1.153377542E8,2008
4217,2.0693268132999995E9,2008
42117,6.16560213E7,2008
1979,1.439144355E7,2008
3545,3.282284893000001E8,2008
3549,6.538361589000001E8,2008
2513,1.64296989485E9,2008
5581,3.5870916E7,2008
5515,9159250.0,2008
1133,1.3571054679999998E8,2008
1105,2.081905855E7,2008
537,2.8849188900000002E7,2008
207,5163958.55,2008
2191,1.186665E7,2008
21117,6.089396926999999E8,2008
4721,7.672979355E7,2008
18131,2.676140855E7,2008
3973,4.7483335E7,2008
4257,1.01936047E7,2008
2721,4.54432078E7,2008
48185,1.53575E7,2008
3417,9.521155802499996E8,2008
1965,1.154354855E7,2008
8109,5000.0,2008
29105,1.2676140294999999E8,2008
39143,6.69307678E7,2008
4525,1.1407725194999999E8,2008
17155,1.11492E7,2008
27107,9.016725E7,2008
47117,1.064157771E8,2008
42115,1.0615457955E8,2008
2179,8.43933763E7,2008
26115,3.8463507270000005E8,2008
331,9.80072813E7,2008
40145,5.975461855E7,2008
3889,2.413784642E8,2008
1985,1.663395195E7,2008
216,396750.0,2008
54101,2.00350592E7,2008
141,2.1748825E7,2008
21223,1.378225E7,2008
1713,1.0090885E7,2008
47113,2.0025868695000002E8,2008
3845,3169505.0,2008
2147,1.0476147075E8,2008
51141,3.9487565E7,2008
17161,9.75390797E7,2008
2240,2158000.0,2008
4061,3.0589925E7,2008
20129,2612038.55,2008
4237,1.5904625064999998E8,2008
3731,4.2959962375E8,2008
3961,3.133241297150001E9,2008
3171,1110934.2,2008
22127,1.217411734E8,2008
477,2.832244E7,2008
129,6.7472993804000025E9,2008
2737,3.1888441990000004E8,2008
1895,5.2751056955E8,2008
17117,4.38191233E7,2008
51185,1.817657897E8,2008
689,7.3704584595E8,2008
27141,4.98112876E7,2008
31131,1.207635855E7,2008
111,9564300.0,2008
3047,5.83602E7,2008
643,8623609.2,2008
913,1.6566346775E8,2008
1385,3.65492392E7,2008
4867,8.083863485E7,2008
1393,2775850.0,2008
3027,1.54641263E7,2008
413,1.3219337809999998E8,2008
1349,1.2810575E7,2008
21193,1.5651418585000002E8,2008
4153,1.4826051985E8,2008
211,1.3691165013E9,2008
5489,2.2678825E7,2008
4865,1366892.1,2008
2851,6.679388861500001E8,2008
5417,2.6997175E7,2008
48139,2.338637423E8,2008
21237,2.779701905E7,2008
37145,7.82816584E7,2008
3847,3.16587E7,2008
2141,4.530691E7,2008
40125,2.4601039135000005E8,2008
2925,3749000.0,2008
12127,3.436814454650001E9,2008
2427,1.6633340626499996E9,2008
4773,2.6512859825E8,2008
5549,1.57201999E7,2008
18183,5.736611275E7,2008
5595,2.05260263E7,2008
48133,3.621002855E7,2008
2995,1.4379194108149996E10,2008
169,3.2233014425E8,2008
18167,3.463553933E8,2008
2997,2.4791472070000005E8,2008
27113,2.59178318E7,2008
4139,1.2947387469499998E9,2008
197,2.172760695E7,2008
4673,1.0413633E8,2008
2745,5095500.0,2008
1913,1.618985555E8,2008
2641,1.1245704355E8,2008
1951,3540710.0,2008
51135,1.56951442E7,2008
2873,5.16882092E7,2008
48275,4016625.0,2008
2197,4.034598855E7,2008
5323,3981809.2,2008
36109,1.2021266405E8,2008
3561,3.4896476715E8,2008
143,2.6956065229999995E8,2008
47139,1.605316447E8,2008
47107,4.1032365476E9,2008
47167,2.0221144355E8,2008
5497,4.4201570650000006E7,2008
2819,7836983.55,2008
613,4.926287182865001E10,2008
1677,5766950.0,2008
5199,1.93587E7,2008
625,2.6106013074999994E8,2008
29145,1.1386173405E8,2008
4757,4.942481775E7,2008
29117,2.280113355E7,2008
51137,8.06739042E7,2008
21127,1.5100004395E8,2008
2237,3.444602355E7,2008
4517,8978134.2,2008
13301,3794948.55,2008
36105,2.9779897084999996E8,2008
28149,1.5185154455E8,2008
3911,5.5984258400000006E7,2008
22105,5.2505050750000006E8,2008
18103,4.903487855E7,2008
2325,1.7424280685000002E8,2008
675,1.8965616277499995E9,2008
48375,1.503731602E8,2008
2681,1.0430956706499996E9,2008
48279,1.73833671E7,2008
4893,1.3578975E7,2008
153,1.2758945485E8,2008
691,4314758.55,2008
8113,2466500.0,2008
1719,2.2205856455E8,2008
2225,3.79878934E7,2008
5485,2.25637842E7,2008
341,7.393024140999999E8,2008
3665,7.2264835445E8,2008
5143,5562101.95,2008
48331,2.53378921E7,2008
883,1.0870518085E8,2008
2429,1.5769527065E8,2008
2265,1.3490411149999999E7,2008
5541,7787880.0,2008
2735,7.325834E7,2008
48395,2.405305E7,2008
1355,4.0778301300000004E7,2008
13173,9708930.0,2008
26135,3.15179105E7,2008
3515,1.1319263745E8,2008
48305,5622625.0,2008
1885,9.59168792E7,2008
2865,2.68290605E7,2008
1845,7.3764475E7,2008
5169,7.820987855E7,2008
5435,2.0738877985E8,2008
4251,2.7621919565E9,2008
40147,1.0501295774999999E8,2008
13123,7.078284405E7,2008
1933,4.09910997E7,2008
2885,1.55861635E8,2008
31163,335500.0,2008
4131,4.191787565E7,2008
18129,3.2642945E7,2008
6105,3.1745145400000002E7,2008
4821,5.558995760000001E7,2008
3773,8742250.0,2008
48143,5.3195295E7,2008
3711,6.144581275E7,2008
567,2.8039675E7,2008
2785,4.96743984E7,2008
4553,3.566299855E7,2008
13309,8579378.55,2008
4941,3.62967513E7,2008
48469,9.081286194999999E7,2008
12131,3.460760105E8,2008
48491,6.401945915E8,2008
1741,1.738710195E7,2008
39105,9.285172885E7,2008
4687,1616250.0,2008
3613,3.4947657265000004E8,2008
29171,5872309.2,2008
48365,4.224330855E7,2008
4827,1.444189684E8,2008
36115,8.51788263E7,2008
27143,5569250.0,2008
2877,9.98138342E7,2008
3183,2153650.0,2008
48371,1.6918375E7,2008
48349,4.7107125E7,2008
36101,2.1184313410000002E8,2008
4581,1.098818355E7,2008
301,6012467.1,2008
2219,8.273523924999998E8,2008
175,2.194901E7,2008
21133,1.0921847564999999E8,2008
17199,1.8581971075E8,2008
3869,4165575.0,2008
2671,5.064245E7,2008
12129,5.400239855E7,2008
3897,1.614704E7,2008
2621,3.077786836E8,2008
3753,2.96317934E7,2008
20137,8218650.0,2008
48481,7.6020015E7,2008
19139,2.21036842E7,2008
1829,1.474002342E8,2008
181,1.757995518E8,2008
1727,2.350640855E7,2008
2277,5.8776644699999996E7,2008
1967,7660252.1,2008
4215,9.668508955E7,2008
17123,1.77758E7,2008
4041,4.08381915E7,2008
28141,4.3301959849999994E7,2008
2991,6.859381905E7,2008
3093,6.062383535E7,2008
279,2.34764442E7,2008
54105,4042250.0,2008
46107,2850030.0,2008
2633,5.805413844999999E7,2008
2130,3.01139713E7,2008
2969,1.5793301839999998E8,2008
2417,2.7090529600000006E8,2008
13281,5.916813E7,2008
565,6.94992442E7,2008
2831,4.194599405E7,2008
1821,7.171424194999999E7,2008
3857,4.316414325E8,2008
2645,2.2116828889999998E8,2008
2895,1.0589401355E8,2008
5619,6304600.0,2008
2037,5.74939513E7,2008
2121,8.703213775E7,2008
2259,1.3265726244999999E8,2008
37167,1.4436858485E8,2008
42109,7.07903113E7,2008
28111,1.55176592E7,2008
28163,2.64679771E7,2008
5359,1.3877840650000002E7,2008
18157,2.086335602E8,2008
3927,2.5084820278399998E10,2008
4211,5.4051759E8,2008
283,5.81288384E7,2008
4275,3.468144278000001E8,2008
51115,1.859274405E7,2008
13259,1.8833875E7,2008
19197,2.04304863E7,2008
3123,2.1624525E7,2008
4519,3.9888700381350006E10,2008
99,2.2521330117499995E9,2008
48473,9666250.0,2008
26107,5.513155169999999E7,2008
19155,1.7140466875E8,2008
1245,2.67783163E7,2008
28151,5.8243672775E8,2008
38105,2.609461596E8,2008
3737,6.272645355E7,2008
20205,1.000798355E7,2008
2611,6.73860171E7,2008
29153,1.0246975E7,2008
353,12000.0,2008
219,1.3891795488999999E9,2008
48163,8204250.0,2008
2523,9.404833935E8,2008
1847,3.56008592E7,2008
3945,3.033397246E8,2008
3853,8983350.0,2008
46101,2333750.0,2008
19137,7.980165775E7,2008
55139,1.6151685775E8,2008
47141,2.0053335304999998E8,2008
20189,5284040.0,2008
42105,2.14620268E7,2008
593,6.95482592E7,2008
27147,2.9452335E7,2008
48187,9.003378695E7,2008
351,3.141040366750001E9,2008
1333,3.34687513E7,2008
1755,1.1603591664999999E8,2008
2125,7.876181419999999E7,2008
12119,2.986130892E8,2008
55123,1.946969E7,2008
48411,9498576.95,2008
18133,6.22403471E7,2008
2985,3666517.0999999996,2008
3921,9.375595419999999E7,2008
4521,1.0318433889999999E8,2008
17109,3.833758255E8,2008
3435,7.225021772E8,2008
893,3668100.0,2008
5127,2.10285592E7,2008
2079,3.359777355E7,2008
48137,23750.0,2008
48201,4.942970025144998E10,2008
3755,9.5782405E7,2008
1361,5396200.0,2008
31159,1.90182171E7,2008
2917,6801875.0,2008
17203,3.036328E7,2008
31121,1514284.2,2008
13145,1.07890592E7,2008
2165,2.8416435E7,2008
517,2.7509963900000002E7,2008
48445,4.7693050650000006E7,2008
21181,8.917702295E7,2008
4639,1356500.0,2008
2211,2.815260855E7,2008
13217,5.207421384E8,2008
27171,6.83464505E7,2008
55125,1.81485934E7,2008
5627,1.702589E7,2008
1113,2.086725052E8,2008
5313,6349050.0,2008
5419,2.2357643470000005E8,2008
5113,1.823693468E8,2008
13295,1.0176410638250002E10,2008
51133,2.456418E7,2008
13107,5.5197687449999996E7,2008
663,6.3364405849999994E7,2008
1101,6.225053473499999E8,2008
29165,9.434878805E8,2008
31181,2537250.0,2008
39107,4.4139275E7,2008
3843,4.3560815E7,2008
13165,1.38935935E9,2008
1323,3.335198275E7,2008
3149,2614450.0,2008
415,1.2459141616499999E9,2008
4885,1.2940849548999999E9,2008
2177,1.0292368399999999E7,2008
581,4.7489075E7,2008
3165,2679250.0,2008
19107,1619609.2,2008
2691,4.930873331E8,2008
4681,3.13732342E7,2008
1973,8145733.55,2008
2747,8.089720389999999E7,2008
22119,8.32920276E7,2008
20183,2702250.0,2008
48219,3.487375E7,2008
5357,3.9202545245000005E8,2008
2063,931233.55,2008
3691,4.6609411455E8,2008
28157,1.5565171671E9,2008
4691,2.5675598355E8,2008
4221,3.919811136E8,2008
8101,5.970811171500001E8,2008
27121,6369959.2,2008
27151,6029949.2,2008
569,2.8858900650000002E7,2008
4523,4.841761855E7,2008
48113,3.29880787505E9,2008
51520,6.732562419999999E7,2008
51113,1.25125E7,2008
47127,1194250.0,2008
45,2.3567665135000002E8,2008
48439,3.95045720665E9,2008
22109,2.4499351405E8,2008
5431,3.176599E7,2008
3419,1.15275136385E9,2008
20145,4691333.55,2008
1399,1.355448355E7,2008
5105,9497267.75,2008
1865,2.937893552E8,2008
3423,3.170005085200001E9,2008
3657,1.0096052860000001E8,2008
5527,6.14355621E7,2008
3777,1.1490442564999999E8,2008
3233,2.88659992E7,2008
48505,5296851.95,2008
1715,4644098.55,2008
2899,2.6397958405E8,2008
5451,8.519597715E7,2008
27159,2.99863471E7,2008
46129,3212400.0,2008
4547,2.3230743745000002E8,2008
37153,1.3703952035E8,2008
4683,2.474948855E7,2008
8107,4.0436655E7,2008
5121,2.088823355E7,2008
1879,9.88883371E7,2008
32510,2.06958949E8,2008
48321,4.0757669050000004E7,2008
48179,5.057620405E7,2008
5439,1.8787389088499997E9,2008
26163,6.047701126E9,2008
585,1.7240731905E8,2008
27169,3.19784571E7,2008
13225,3.556521565E7,2008
911,5.0054445865000004E8,2008
2175,2.158145855E7,2008
117,9.368074339999999E7,2008
18119,7.206517630000001E7,2008
167,1.309427695E7,2008
2713,3.808761195E7,2008
2989,3088484.2,2008
3799,8.561347905E7,2008
4563,4.617804276050002E9,2008
47183,6.86642E7,2008
48351,2.684781E7,2008
5345,1.2354107839999999E8,2008
3051,1.7839475E7,2008
29205,2256394.2,2008
4719,1.9952650115E8,2008
37171,1.5956612434400002E10,2008
123,2.7077267750000004E7,2008
695,2.8207311847099987E10,2008
39139,2.3566618470000005E8,2008
21155,2.93150442E7,2008
28123,2.4601539210000002E8,2008
17105,4.207382855E7,2008
3833,6.093549355E7,2008
13293,4.829560564999999E7,2008
1379,4183135.0,2008
40117,2.590022E7,2008
69,1.4746774410000002E8,2008
4161,1.1096249564999999E8,2008
28155,5.6895395195E8,2008
37115,4.623661564999999E7,2008
19185,3944218.4000000004,2008
17113,1.618563155E8,2008
651,2.04063E7,2008
3675,3.150295158E8,2008
5329,1.8135049115E8,2008
20119,1922820.0,2008
21129,1.8030853210000002E8,2008
1103,2.678682057E8,2008
209,3.311154775E7,2008
4919,1.437055E7,2008
813,5.4997835645E8,2008
2521,9.7209082805E8,2008
46117,2913510.0,2008
2993,1.2657967100000001E7,2008
2149,1.427605071E8,2008
2119,9.632408913E8,2008
21123,1.731378355E7,2008
31179,3359575.0,2008
40127,2.2378125E7,2008
47151,1.5314426969499998E9,2008
4711,1.28044133905E9,2008
2329,7.07625571E7,2008
1911,9620233.55,2008
4635,1.974985855E7,2008
3645,3.2607448115000004E8,2008
3763,1.7328578163499997E9,2008
37195,3.3690861605E8,2008
40103,1.820045E7,2008
21119,2.69236078E7,2008
1313,1.795469655E8,2008
193,1.029011368E8,2008
18127,9.008275926E8,2008
1767,8614860.649999999,2008
3167,1.9381906650000002E7,2008
48231,1.2836835380000001E8,2008
1991,4650000.0,2008
4013,7.98568368E7,2008
4025,913500.0,2008
36119,1.3491099564499993E9,2008
21235,1.015568824375E10,2008
5149,3.84469773E7,2008
48153,2773059.2,2008
3823,2.09837025E8,2008
2327,1.0197080925E8,2008
1117,9.497086527999997E8,2008
617,3.544234330500001E8,2008
1661,8182572.3,2008
3935,2.6675880297000003E9,2008
1273,8.120624523000001E8,2008
48253,1.6186821650000002E7,2008
5457,7.322081855E7,2008
20139,6.684064355E7,2008
855,6697233.55,2008
46105,1444100.0,2008
5461,2.9887395970000005E8,2008
28137,5.0598670349999994E7,2008
31137,7.8410475E7,2008
5433,2.7957596004999995E8,2008
3989,2.439615676E8,2008
2881,1.657849473E8,2008
28113,1.732995721E8,2008
2073,5.08199E7,2008
1825,3.7370065E7,2008
6107,9.358721125999999E8,2008
483,9093573.6,2008
3023,2.9647625E7,2008
18181,4.601855275E7,2008
5465,5.0477135E7,2008
93,2.310375529750001E9,2008
815,3.1388850650000002E7,2008
19171,6496620.0,2008
3787,2.0864136795E8,2008
95,4.0772360135E8,2008
405,1.953941E7,2008
5377,7.957028743000001E8,2008
48403,1.62511E7,2008
1217,1.9337192450499997E9,2008
21113,1.6249348985E8,2008
48289,1.92822513E7,2008
2795,5.55957792E7,2008
183,2.0905636695000002E8,2008
29149,1.07483355E7,2008
1109,7.431253355E7,2008
529,3.8292525E7,2008
87,2.507065275E7,2008
20115,5937525.0,2008
54109,1.3144001855E8,2008
2883,1.547581E8,2008
29151,6356443.55,2008
3995,1.6710932899999998E9,2008
5425,2.6302280875E8,2008
21177,6.762714550000001E7,2008
1769,6146840.0,2008
2199,2.67810671E7,2008
563,9.43343526E7,2008
121,9.77923471E7,2008
1665,3.4765555E7,2008
2089,915520.0,2008
3441,3.4311586245E8,2008
4797,4.304553355E7,2008
20107,5.0516600695E8,2008
895,1.897273355E7,2008
21107,1.166681068E8,2008
31145,1.2121875E7,2008
21231,1.2871612E8,2008
2695,9003750.0,2008
48233,3.03668013E7,2008
249,3.785133247E8,2008
48183,4.5620934445000005E8,2008
13193,2.28737842E7,2008
2285,5.86572934E7,2008
1869,6.85184892E7,2008
5637,5.413666355E7,2008
5355,4.2522766150000006E7,2008
5521,7.310126065E7,2008
48423,5.756076581500001E8,2008
4267,1.2816736064999999E8,2008
65,8.38055597E7,2008
5145,3.4262775E7,2008
40113,1.5445739049999999E7,2008
48501,2.395548355E7,2008
37169,1.2885898165E8,2008
5013,1.2523215E7,2008
2025,2723493.55,2008
4737,2.4266986136500006E9,2008
4113,5.631652695E7,2008
18177,3.0069917400000006E8,2008
13133,3.9979115E7,2008
26101,5.60511263E7,2008
37113,2.1076220021E9,2008
48285,3.408493355E7,2008
27109,7.57132213E7,2008
4075,2.19392263E7,2008
269,5.951500129999999E7,2008
13139,3.4095720136499996E10,2008
1635,2.083141775E7,2008
4539,3.67971592E7,2008
377,3.6474989142E9,2008
2245,3.6575367165E8,2008
1811,1.1814147630000001E8,2008
2733,3.877771E7,2008
15,6.82946671E7,2008
4239,2.9798210875000006E8,2008
17153,5512382.75,2008
1721,6.019562260000001E7,2008
19129,1.4523467100000001E7,2008
28131,1.559048942E8,2008
5575,6.0622024199999996E7,2008
2100,1.000579E7,2008
5141,1.274807695E7,2008
13167,1.191714355E7,2008
29213,2.8517600005E8,2008
5423,5.468555E7,2008
2159,1.909395868E8,2008
19163,2.3603548635000002E8,2008
29217,4.22399113E7,2008
3943,1.8215848214999998E8,2008
4247,8.237134545E7,2008
47109,6.177813275E7,2008
17169,9530460.0,2008
13171,2.688219405E7,2008
817,1169750.0,2008
1111,2.968668905E7,2008
1269,3.9364587644500027E9,2008
47101,1.5607475E7,2008
4949,1.1900165070999997E9,2008
1131,9.717027355E7,2008
28153,6.29214192E7,2008
549,4.267529775E7,2008
3143,1.42725071E7,2008
3937,8.367349E7,2008
13299,1.0859371775E8,2008
1723,1.9355285E7,2008
21139,3.56815005E7,2008
657,4.7786079400000006E8,2008
5513,8319183.55,2008
4531,2.3943000684E9,2008
127,1.8320325E7,2008
1791,1.1475414905E8,2008
2891,9.450743774999999E7,2008
37191,1.704764205E8,2008
21239,5.02029263E7,2008
51121,2.5036843825E8,2008
3789,3.473006725000001E8,2008
535,4.9869608850000006E8,2008
2793,3.239833605E7,2008
4015,4.69139455E7,2008
28143,4214700.0,2008
2939,1.98234505E7,2008
4791,3.515865065E7,2008
3313,4.8341793745000005E8,2008
1339,1.1454398564999999E8,2008
20155,6.767028615E7,2008
37187,1.87643421E7,2008
1249,6.4671519849999994E7,2008
46123,1594500.0,2008
51181,991750.0,2008
4515,2.0253611890000004E8,2008
4133,2.5851406440000004E8,2008
3955,1.1671318655E8,2008
3837,1.63838E7,2008
4285,3.3551426750000006E8,2008
1839,2.7521690875E8,2008
5547,1.6654600650000002E7,2008
5339,5.9438035E7,2008
1291,5.769370577E8,2008
13177,4.313976325E7,2008
4123,5.307218355E7,2009
27133,1.341543355E7,2009
577,7030200.0,2009
2271,6.4120499975E8,2009
2845,1.3826542035E8,2009
48493,2.03179421E7,2009
48267,4179416.3000000003,2009
48221,1.979899242E8,2009
51131,7.203518825E7,2009
51139,5.833554355E7,2009
20169,6.80165723E7,2009
2517,1.9422277681999989E9,2009
37157,3.585100415E8,2009
403,3665475.0,2009
2797,2.366954325E7,2009
5573,8.713784245E7,2009
47145,1.6922252906999998E9,2009
2755,1.72621E7,2009
2077,6109283.55,2009
26155,1.9621764760000002E8,2009
4551,1.2705508411499996E9,2009
4527,6.35371342E7,2009
19111,5.04979421E7,2009
4795,3.4091575E7,2009
277,3.9572775E7,2009
2659,5.405107355E7,2009
48507,4102750.0,2009
19117,1.1987E7,2009
37179,4.955774298500001E8,2009
42107,4.769804413500001E8,2009
39171,4.07214E7,2009
46125,1.191206725E8,2009
13175,5.690859242E8,2009
30101,8153750.0,2009
5443,6.17875263E7,2009
48195,1852000.0,2009
3097,4327334.2,2009
21109,5.57208013E7,2009
3769,8.225620485E7,2009
2313,9.77268684E7,2009
4039,6.001927615E7,2009
61,6.2874014284399994E10,2009
1373,2.7266608904999995E8,2009
21229,1.117495985E7,2009
2283,1.4709276115E8,2009
687,7.637153850999998E8,2009
3625,1.409964752E8,2009
2915,9.516923355E7,2009
17111,2.0115893200000003E8,2009
20191,1.409956775E7,2009
5413,9396728.55,2009
3519,1.67015E7,2009
1261,1.57006386435E9,2009
255,1.3043170359999998E9,2009
21165,2.958775E7,2009
3147,2.437533355E7,2009
26141,2.79292834E7,2009
631,5.892063937E8,2009
37121,1.0085478E8,2009
48355,4.709920402E8,2009
39157,3.114276748500001E8,2009
48151,5433310.65,2009
611,3.43724671E7,2009
4511,4.79877421E7,2009
55133,9.068549411999997E8,2009
21135,3.483629E7,2009
20141,2210400.0,2009
4835,1.524785855E7,2009
47177,1.1001618179999998E8,2009
299,9.757227625E7,2009
4699,6.338869081000001E8,2009
5315,4.033450024500001E8,2009
48111,1.0302604855E8,2009
2019,9539775.0,2009
3785,2.2022614285E8,2009
3947,4.518999985000001E7,2009
48247,4553925.0,2009
290,3.042407386E8,2009
