fips,opioid_factor,year
2425,75000.0,2008
245,1.957143355E7,2008
3943,141875.0,2008
2513,4000.0,2008
3955,24250.0,2008
343,5053465.0,2008
3957,5225.0,2008
95,4500.0,2008
1117,225.0,2008
51139,170500.0,2008
36113,533851.95,2008
13173,5000.0,2008
48203,500.0,2008
3915,11000.0,2008
4293,472500.0,2008
55133,9250.0,2008
4295,3427890.0,2008
1763,33000.0,2008
3663,1176250.0,2008
103,4392500.0,2008
3919,10000.0,2008
3655,6530725.0,2008
3223,229000.0,2008
17197,388250.0,2008
51165,322750.0,2008
2417,2235208.55,2008
3433,350000.0,2008
51103,18500.0,2008
1317,16250.0,2008
1897,72725.0,2008
39153,62500.0,2008
13287,7500.0,2008
51179,209000.0,2008
51135,500.0,2008
18127,291750.0,2008
5195,130500.0,2008
13299,10000.0,2008
5115,490750.0,2008
665,4187217.1,2008
5141,916500.0,2008
5147,405000.0,2008
51775,191500.0,2008
17201,5500.0,2008
1257,125000.0,2008
5027,146018.55,2008
5163,4500.0,2008
51185,38000.0,2008
679,1204250.0,2008
2443,762225.0,2008
3671,1472250.0,2008
3935,312500.0,2008
13131,15000.0,2008
3627,2266342.1,2008
1313,30000.0,2008
5183,2000.0,2008
4215,146000.0,2008
36123,3000.0,2008
5017,5000.0,2008
2875,10000.0,2009
3651,215750.0,2009
363,280000.0,2009
4755,5000.0,2009
3677,896500.0,2009
51600,3342500.0,2009
3755,49250.0,2009
51147,58000.0,2009
17195,29000.0,2009
3783,25000.0,2009
5471,380250.0,2009
17141,90500.0,2009
139,120000.0,2009
3611,133750.0,2009
3621,544250.0,2009
507,1247750.0,2009
3957,27250.0,2009
3699,305750.0,2009
3667,2614640.0,2009
2447,1086750.0,2009
2419,381733.55,2009
1831,29500.0,2009
13253,13750.0,2009
42107,54000.0,2009
3653,327500.0,2009
5015,44000.0,2009
17113,12750.0,2009
51127,83250.0,2009
5131,2000.0,2009
13277,37225.0,2009
5023,307000.0,2009
3631,94750.0,2009
2445,4714733.55,2009
2521,38000.0,2009
51105,60500.0,2009
1731,1018750.0,2009
1365,125000.0,2009
8101,7500.0,2009
51171,268000.0,2009
39175,97000.0,2009
3635,155250.0,2009
429,217000.0,2009
3791,3250.0,2009
1737,31750.0,2009
2527,104500.0,2009
39117,22750.0,2009
5113,201250.0,2009
5447,230250.0,2009
517,87500.0,2009
3623,345500.0,2009
1881,10000.0,2009
5151,71101.95,2009
3441,4500.0,2009
4237,631000.0,2009
3749,4500.0,2009
39151,83775.0,2009
2413,4624000.0,2009
673,6.10360526E7,2009
187,33250.0,2009
39145,750.0,2009
51125,47500.0,2009
2515,132000.0,2009
51141,193750.0,2009
4285,10000.0,2009
3993,401650.0,2009
183,56250.0,2009
5161,416600.0,2009
369,116000.0,2009
5185,149500.0,2009
3673,114250.0,2009
5127,893250.0,2009
51111,10000.0,2009
3657,173000.0,2009
3941,40900.0,2009
36109,193750.0,2009
3427,3000.0,2009
36119,2993415.0,2009
543,67250.0,2009
55133,104000.0,2009
333,8500.0,2009
4551,5000.0,2009
1797,108000.0,2009
51191,375875.0,2009
1263,10000.0,2009
4211,6000.0,2009
42109,430250.0,2009
4235,1533483.55,2009
5171,157500.0,2009
3949,278750.0,2009
3613,223500.0,2009
4269,2679550.0,2009
145,80000.0,2009
2429,158800.0,2009
5173,355500.0,2009
17123,37500.0,2009
121,2500.0,2009
17105,81000.0,2009
1889,121475.0,2009
135,5000.0,2009
55135,8000.0,2009
51101,256000.0,2009
42117,368000.0,2009
3639,347500.0,2009
27157,41750.0,2009
36101,33000.0,2009
3629,1717025.0,2009
105,1.45152E7,2009
36111,645725.0,2009
40119,47500.0,2009
367,3025750.0,2009
5157,6750.0,2009
323,1.15449E7,2009
1387,42500.0,2009
3697,50000.0,2009
39103,82500.0,2009
51167,1532500.0,2009
1775,58750.0,2009
4241,622000.0,2009
5427,752500.0,2009
1865,7250.0,2009
51195,239750.0,2009
39143,8500.0,2009
3669,661475.0,2009
1371,55725.0,2009
15,17500.0,2009
51187,1807000.0,2009
39157,193000.0,2009
3643,808475.0,2009
659,1.11656465E7,2009
42131,193000.0,2009
3615,65250.0,2009
39169,10225.0,2009
5025,245500.0,2009
3659,1.553975E7,2009
637,4.23573742E7,2009
5579,241700.0,2009
131,3750.0,2009
42133,730500.0,2009
51155,135750.0,2009
503,387500.0,2009
5121,232000.0,2009
47173,18750.0,2009
3637,297250.0,2009
2525,13000.0,2009
3693,1669400.0,2009
1791,90250.0,2009
671,4233850.0,2009
17203,70000.0,2009
3319,3250.0,2009
1773,20000.0,2009
1789,73750.0,2009
2329,24000.0,2009
13315,2500.0,2009
2517,1706500.0,2009
51133,36750.0,2009
3695,149000.0,2009
2441,122750.0,2009
42119,227815.0,2009
2427,6212500.0,2009
36105,308250.0,2009
13185,17500.0,2009
2439,36225.0,2009
5557,4000.0,2009
39133,5650.0,2009
3679,248750.0,2009
3945,160750.0,2009
51750,4500.0,2009
5167,1750.0,2009
255,8000.0,2009
1817,19250.0,2009
5193,226250.0,2009
4289,7097140.0,2009
1853,119500.0,2009
3687,3038250.0,2009
683,1.2405E7,2009
249,578500.0,2009
36115,212200.0,2009
241,668250.0,2009
5137,85750.0,2009
51177,1070000.0,2009
48201,105000.0,2009
3317,16000.0,2009
4281,1701810.0,2009
5423,391000.0,2009
421,262250.0,2009
3633,308750.0,2009
91,143000.0,2009
1369,61250.0,2009
36107,157000.0,2009
5455,1820000.0,2009
5133,135000.0,2009
51161,589950.0,2009
3977,101400.0,2009
5169,509500.0,2009
5021,351500.0,2009
3313,25250.0,2009
4297,1278750.0,2009
51197,698750.0,2009
3617,337810.0,2009
5187,1212000.0,2009
5175,78000.0,2009
13153,26250.0,2009
243,6966040.0,2009
18157,10500.0,2009
3431,51000.0,2009
51137,10000.0,2009
2431,4375500.0,2009
93,3250.0,2009
12123,900.0,2009
17155,14250.0,2009
629,1273750.0,2009
361,1411750.0,2009
259,284250.0,2009
2421,1992250.0,2009
36103,1.28240513E7,2009
413,258780.0,2009
5425,10500.0,2009
1113,8000.0,2009
101,1037500.0,2009
3665,1004700.0,2009
5189,18250.0,2009
28121,20000.0,2009
3683,602465.0,2009
51199,276000.0,2009
5431,131250.0,2009
17143,5000.0,2009
